"x","y"
0,0.57019137254902
0.1111,0.597625882352941
0.2222,0.627301333333333
0.3333,0.683723764705882
0.4444,0.739134901960784
0.5555,0.837222274509804
0.6666,0.958356078431372
0.7777,1.17066635294118
0.8888,1.41595560784314
0.9999,1.86018368627451
