kc,kf,K,l,n_sim,C0av,C0bav,F0av,Cav,Cbav,Fav,r,ER,std,mean
0.01,0.0,0.9,0.2,75.0,0.4424858757062148,0.011392675349318246,0.1143294350404281,0.5048387096774194,0.015255210246157625,0.1307440733950881,32,7.567206570708092,0.041945884206441,0.12612010951180153
0.01,0.0,0.9,0.2,76.0,0.30689265536723165,0.006185749771851425,0.08139757723098603,0.2621082621082621,0.006078040879948629,0.09256547320529906,27,7.393260717049707,0.04716683471847208,0.12322101195082844
0.01,0.0,0.9,0.2,77.0,0.39638418079096055,0.010797880055026986,0.10122883405894155,0.3112903225806452,0.00996444796948082,0.09751032790401865,32,7.654830496702192,0.055354789859259575,0.12758050827836984
0.01,0.0,0.9,0.2,78.0,0.4827118644067797,0.016810963639168734,0.12634156922864465,0.6222222222222222,0.02574538078475026,0.18457316713601976,27,7.808423418406015,0.04447419880012509,0.13014039030676688
0.01,0.0,0.9,0.2,79.0,0.2978531073446328,0.008569546926149578,0.07875121133157115,0.2502463054187192,0.008507720809674955,0.08435558170086677,29,7.390929265433584,0.052943531455865556,0.1231821544238931
0.01,0.0,0.9,0.2,80.0,0.4072316384180792,0.010759485100964528,0.10660983148089426,0.44232804232804235,0.014681397288336284,0.13941285690936486,28,7.402605788044446,0.035907518989428726,0.1233767631340741
0.01,0.0,0.9,0.2,81.0,0.47412429378531074,0.009627631273729119,0.12309895238424778,0.3893939393939394,0.009429107101551157,0.11787412891577848,33,7.651922998742761,0.04471841157020473,0.12753204997904605
0.01,0.0,0.9,0.2,82.0,0.3204519774011299,0.006423355180722104,0.08274060875414535,0.2806349206349206,0.00582225192467179,0.08063015723823393,36,19.755701197250836,1.5654401750604698,0.32926168662084715
0.01,0.0,0.9,0.2,83.0,0.4271186440677966,0.011092622224099836,0.10913151949308682,0.38548387096774195,0.01065903714042184,0.10869031936025855,32,7.551697174564813,0.03667586941744328,0.12586161957608025
0.01,0.0,0.9,0.2,84.0,0.3227118644067797,0.006371588511634405,0.07922351167701923,0.27980295566502467,0.006596806915313126,0.07523861395769793,29,19.40350499522654,1.5331990851632749,0.3233917499204424
0.01,0.0,0.9,0.2,85.0,0.33129943502824866,0.006663059728867387,0.08089309409069252,0.28520499108734404,0.004688471931457393,0.0858357446583135,34,19.85029271478499,1.574463199609553,0.33083821191308327
0.01,0.0,0.9,0.2,86.0,0.3181920903954802,0.0062217497884278754,0.08470893750549996,0.35322580645161294,0.008669233650480467,0.1039220203686808,32,7.727295325216527,0.05194908178171524,0.1287882554202754
0.01,0.0,0.9,0.2,87.0,0.29288135593220344,0.004938243850688455,0.08110489172898881,0.3025210084033613,0.004776275445802861,0.09703111165619197,35,7.571791887555963,0.035094245391232216,0.12619653145926607
0.01,0.0,0.9,0.2,88.0,0.40858757062146894,0.012958426506748104,0.1059346168882859,0.5829885057471265,0.022063026279109055,0.1678030952354779,30,7.930731130186872,0.04252529738246733,0.13217885216978123
0.01,0.0,0.9,0.2,89.0,0.2621468926553672,0.006487280401368132,0.07087972222898317,0.22419354838709682,0.004890186764716533,0.07291381050321091,32,7.300967535154088,0.042216945861026076,0.12168279225256816
0.01,0.0,0.9,0.2,90.0,0.3525423728813559,0.006705716208455227,0.09399249611418595,0.2893939393939394,0.004909941562719846,0.0863438570653001,33,7.7191376617406835,0.04307712362801747,0.1286522943623447
0.01,0.0,0.9,0.2,91.0,0.33310734463276837,0.008019424606273487,0.08885328205770565,0.4625210084033614,0.012505211423012265,0.12657817209067349,35,7.719542981714921,0.04636961314931784,0.12865904969524872
0.01,0.0,0.9,0.2,92.0,0.3751412429378531,0.010456711048994394,0.09450201783491381,0.540909090909091,0.02020871227050473,0.15199248608050586,33,7.9684855378916035,0.05335278888960503,0.13280809229819338
0.01,0.0,0.9,0.2,93.0,0.33265536723163847,0.006552238122365731,0.08983068421745627,0.2516129032258065,0.0037862725761738077,0.07234316759900732,32,7.5531358807424365,0.04244943873878654,0.12588559801237398
0.01,0.0,0.9,0.2,94.0,0.45649717514124294,0.012895887848784022,0.11107909882001524,0.33181818181818185,0.00892361576563564,0.10480193989577125,33,7.538932939861715,0.03722066962485598,0.1256488823310286
0.01,0.0,0.9,0.2,95.0,0.40903954802259895,0.010089339824684577,0.10789770044166938,0.44032258064516133,0.011476175281989243,0.1329821493612812,32,7.472272946048389,0.051365277832053656,0.12453788243413984
0.01,0.0,0.9,0.2,96.0,0.3096045197740113,0.007136558919207212,0.0781395720241047,0.18870967741935482,0.0030295101459856012,0.06258190872653509,32,7.544351139951769,0.05589673148112681,0.1257391856658628
0.01,0.0,0.9,0.2,97.0,0.3159322033898305,0.007516273208014445,0.08237870541087058,0.3907308377896613,0.01029549924656672,0.11244775437943857,34,7.703469495518867,0.051680935637946984,0.12839115825864775
0.01,0.0,0.9,0.2,98.0,0.2684745762711865,0.00577401427530758,0.06731229440905882,0.19764705882352943,0.002225880669782384,0.06084011735014159,35,7.964807063613108,0.06717049158996533,0.1327467843935518
0.01,0.0,0.9,0.2,99.0,0.38553672316384185,0.008972285687449363,0.09991866687755366,0.49032258064516127,0.014128335852897793,0.14465376016000298,31,7.604667670232702,0.03970507759509829,0.12674446117054505
0.01,0.0,0.9,0.3,0.0,0.30096045197740107,0.013303377110783497,0.13849636878204077,0.24705882352941178,0.012105786626746697,0.12596771991957684,35,8.418338754736602,0.04694643495597564,0.14030564591227673
0.01,0.0,0.9,0.3,1.0,0.35316384180790955,0.014339387761804037,0.1541452485007457,0.4666666666666666,0.023382358475569288,0.23190048946530928,33,8.875350770750666,0.045351871333506065,0.1479225128458444
0.01,0.0,0.9,0.3,2.0,0.2792090395480226,0.010659379867838851,0.12620172690677867,0.2483065953654189,0.008868472100405325,0.1287933399831801,34,8.79263806662494,0.05912174660042901,0.14654396777708234
0.01,0.0,0.9,0.3,3.0,0.2894915254237288,0.012501835213007328,0.12867071010359757,0.3381538461538462,0.013277221900679483,0.19092274800406828,26,8.274627555829825,0.04206464862605788,0.13791045926383041
0.01,0.0,0.9,0.3,4.0,0.3282485875706215,0.016903506053139703,0.15157088949249345,0.4288888888888889,0.02645259065513727,0.20604681117766352,36,8.72390737205903,0.04596275351700855,0.14539845620098382
0.01,0.0,0.9,0.3,5.0,0.2586440677966102,0.009281369996795776,0.11834194493485092,0.23793103448275865,0.004977303422951745,0.13545936305790282,29,8.639837783697029,0.053157081720350864,0.14399729639495049
0.01,0.0,0.9,0.3,6.0,0.2606214689265536,0.011072137313206646,0.10911532377335027,0.16941176470588235,0.008591395957040908,0.08964070395186315,35,8.373488139858466,0.06598059092254904,0.1395581356643078
0.01,0.0,0.9,0.3,7.0,0.4294915254237288,0.020437107226917606,0.1879779753376786,0.31287878787878787,0.011964191238110204,0.15644000453059115,33,8.530920877962954,0.051213031319249,0.14218201463271593
0.01,0.0,0.9,0.3,8.0,0.30926553672316376,0.011414053869321254,0.13184351260350885,0.4202651515151515,0.01580167023867138,0.1816641017474055,33,23.37224494624627,1.8373249326772003,0.3895374157707712
0.01,0.0,0.9,0.3,9.0,0.24361581920903955,0.008400289611493545,0.10686220012125541,0.2751724137931034,0.014289447534001817,0.13017654046737107,30,22.31838226116869,1.7626003909780699,0.3719730376861447
0.01,0.0,0.9,0.3,10.0,0.26655367231638416,0.013385718915961973,0.12074678292966295,0.2588888888888889,0.015788045980716384,0.13375985077687175,36,8.830498135653633,0.08521957017774827,0.14717496892756057
0.01,0.0,0.9,0.3,11.0,0.225819209039548,0.00993760255375851,0.09502716702307713,0.25826612903225804,0.014652426380189522,0.13306248051240113,32,23.317318713879015,1.8144994463059374,0.3886219785646503
0.01,0.0,0.9,0.3,12.0,0.20209039548022598,0.003734814339220128,0.09141149459359936,0.18967741935483867,0.0044751673827390535,0.10273691115673443,31,8.94434486916184,0.05708040090863043,0.14907241448603065
0.01,0.0,0.9,0.3,13.0,0.24796610169491523,0.007762056540082304,0.11324547836132497,0.30941176470588233,0.011928133250169372,0.15387441935279006,35,8.454759338633847,0.04838896223180359,0.14091265564389743
0.01,0.0,0.9,0.3,14.0,0.3140112994350282,0.017960723453758338,0.1335317738712872,0.34114942528735626,0.022001255756910608,0.18035395426604145,30,8.776526420022742,0.050357698803727195,0.14627544033371237
0.01,0.0,0.9,0.3,15.0,0.35830508474576267,0.013522395200728681,0.16065405651979892,0.3055913978494624,0.012339132611191761,0.15449972222313788,31,8.437433001583726,0.04730688364267079,0.14062388335972878
0.01,0.0,0.9,0.3,16.0,0.26774011299435024,0.013319939299654497,0.11967495260224996,0.17765151515151512,0.008554222170086275,0.09817257650919725,33,8.95311739065486,0.05589636037028952,0.149218623177581
0.01,0.0,0.9,0.3,17.0,0.4025988700564972,0.019985443597954438,0.18152852962770044,0.4972413793103448,0.036135609979789374,0.25333025162718287,30,8.733979040901538,0.05652809420497066,0.14556631734835895
0.01,0.0,0.9,0.3,18.0,0.30570621468926557,0.01556619953292777,0.1438531405281087,0.3329411764705882,0.019539436982762805,0.16998417737954827,35,8.719070648426454,0.05436630149052441,0.14531784414044085
0.01,0.0,0.9,0.3,19.0,0.245593220338983,0.007160554089419289,0.10247370096432318,0.2653225806451613,0.008200221644120901,0.12643467072540332,32,8.89009751041877,0.057063073638664134,0.1481682918403128
0.01,0.0,0.9,0.3,20.0,0.26378531073446326,0.009685471602093453,0.11301205218680747,0.2806306306306306,0.009844268215654654,0.12933824355742604,37,8.969830100972061,0.05943777845654796,0.14949716834953433
0.01,0.0,0.9,0.3,21.0,0.2270056497175141,0.005088562788313995,0.10030148731968323,0.09358288770053474,0.0012480028297229267,0.06085317755192917,34,22.967994055572827,1.8882689004381108,0.38279990092621374
0.01,0.0,0.9,0.3,22.0,0.3064971751412429,0.009273468880305821,0.13470859278556857,0.3088888888888889,0.009632666199432928,0.15456469403734255,36,9.111712147070351,0.05748547586047143,0.15186186911783917
0.01,0.0,0.9,0.3,23.0,0.18310734463276837,0.004304952068418892,0.08459495452204285,0.17462365591397846,0.006487015761873587,0.09106184286535306,31,22.510562408254618,1.7657250185822413,0.3751760401375769
0.01,0.0,0.9,0.3,24.0,0.339322033898305,0.016193603603079424,0.15025852056435443,0.2795008912655971,0.01812679035439395,0.14189808754214808,34,8.526658821737577,0.059557438888428946,0.14211098036229294
0.01,0.0,0.9,0.3,25.0,0.2887005649717514,0.007970302349177939,0.1313923901007036,0.29655172413793107,0.011844882888916814,0.15655576245853167,29,8.894011661811364,0.05575248347458069,0.1482335276968561
0.01,0.0,0.9,0.3,26.0,0.25508474576271184,0.007517854216414538,0.11178681915274577,0.22803030303030303,0.005516662069235068,0.10772562681665644,33,8.748515006156701,0.0534613432026804,0.14580858343594502
0.01,0.0,0.9,0.3,27.0,0.29107344632768356,0.012048287114268611,0.13223816980453715,0.20213903743315503,0.00523569901607839,0.11029834844076013,34,8.565822388623655,0.05035793753904099,0.1427637064770609
0.01,0.0,0.9,0.3,28.0,0.25231638418079094,0.007465634257324635,0.10614165607786175,0.2206896551724138,0.006713244785610498,0.1128814607557124,29,8.564538940944603,0.048229876184569594,0.14274231568241003
0.01,0.0,0.9,0.3,29.0,0.44372881355932203,0.02351546818274499,0.20514855081667896,0.36856060606060603,0.01878952102222448,0.1931859653271801,33,8.659037442928186,0.050903796658144596,0.14431729071546975
0.01,0.0,0.9,0.3,30.0,0.43265536723163833,0.02320187889389569,0.19456868296167143,0.489247311827957,0.028156466627611478,0.24950635167294946,31,8.878033956947021,0.0458209276963261,0.14796723261578365
0.01,0.0,0.9,0.3,31.0,0.37293785310734456,0.01472671456329719,0.16682579614187526,0.4591397849462365,0.02388897938883986,0.22962209976040787,31,8.667215524566458,0.05908389089537607,0.1444535920761076
0.01,0.0,0.9,0.3,32.0,0.2922598870056497,0.015331769617576676,0.13492631751619644,0.26827094474153296,0.014433725074005975,0.14560305348561595,34,8.587212974531502,0.051396563717370065,0.14312021624219173
0.01,0.0,0.9,0.3,33.0,0.28474576271186436,0.0077020533125457015,0.12792170802625896,0.25984848484848483,0.005369739330572632,0.1261453117373589,33,8.684788143853114,0.05907798528052525,0.14474646906421856
0.01,0.0,0.9,0.3,34.0,0.2922598870056497,0.009188590172832987,0.124604533264119,0.24955436720142601,0.00992537571960047,0.13039551406524144,34,8.762580247332247,0.0642083572057467,0.1460430041222041
0.01,0.0,0.9,0.3,35.0,0.26576271186440675,0.011418314553782625,0.11957050377692575,0.2126923076923077,0.01121794903348762,0.10683413162985286,40,9.172710527952452,0.07709609629714193,0.15287850879920756
0.01,0.0,0.9,0.3,36.0,0.2815819209039548,0.012995944044237713,0.1264005965017186,0.2558620689655172,0.006873673796785553,0.1329153548354959,30,8.480598157985481,0.04995318458928922,0.14134330263309136
0.01,0.0,0.9,0.3,37.0,0.3401129943502824,0.01220342946579302,0.14969150422432123,0.30690690690690686,0.013639830457698666,0.14933454289838755,37,8.878610335412898,0.05387632279934176,0.14797683892354832
0.01,0.0,0.9,0.3,38.0,0.34920903954802257,0.0130604122179757,0.1585874912164656,0.24814814814814815,0.01281159346119009,0.14701906135785506,28,8.424748729532983,0.04647861392287252,0.14041247882554975
0.01,0.0,0.9,0.3,39.0,0.35632768361581924,0.012131944221331558,0.1544397549425891,0.39655172413793105,0.018135314185422663,0.18090776539092304,29,22.32408859542135,1.7570456407169817,0.3720681432570225
0.01,0.0,0.9,0.3,40.0,0.3559322033898305,0.017474648787982557,0.1578088427175418,0.32064516129032256,0.018084950629069216,0.1715439909114882,31,8.395818350637153,0.052741281230498885,0.13993030584395258
0.01,0.0,0.9,0.3,41.0,0.32310734463276836,0.012666771949203449,0.14193194384639085,0.2413793103448276,0.014368894991479024,0.12592452487968803,30,9.152809961240393,0.08103067597818686,0.15254683268733993
0.01,0.0,0.9,0.3,42.0,0.20881355932203385,0.009269868339758033,0.090347447407704,0.2075862068965517,0.011942025745562431,0.11165047952466982,30,8.338049793782558,0.05313820850109497,0.1389674965630426
0.01,0.0,0.9,0.3,43.0,0.31954802259887,0.01617413239253897,0.13900102955143778,0.2788235294117647,0.016128536043371975,0.1383349954217506,35,9.124499082476412,0.06855251107676659,0.1520749847079402
0.01,0.0,0.9,0.3,44.0,0.33299435028248586,0.017019327488257133,0.14335934020019134,0.2832183908045977,0.016363696336797896,0.15196399537323743,30,8.497126573780184,0.04534761581418303,0.14161877622966973
0.01,0.0,0.9,0.3,45.0,0.20920903954802259,0.00411759399352107,0.08570412170949758,0.21733870967741936,0.0045872759725788526,0.1123723339967394,32,23.405412564862672,1.8207721879073617,0.3900902094143777
0.01,0.0,0.9,0.3,46.0,0.34920903954802257,0.018131504920792314,0.15725948559975386,0.281060606060606,0.012536728940305013,0.1462075608745401,33,8.863647250759726,0.06257668872756406,0.1477274541793287
0.01,0.0,0.9,0.3,47.0,0.2902824858757062,0.014295385967831512,0.1290672801886097,0.21079545454545456,0.01005020323220961,0.11223645021539841,33,8.147570495921695,0.06418472166444977,0.13579284159869495
0.01,0.0,0.9,0.3,48.0,0.36858757062146885,0.016003971059290238,0.16295085562157352,0.555483870967742,0.029735148855997918,0.2674521258176756,31,8.671606100751893,0.04061696582491583,0.14452676834586484
0.01,0.0,0.9,0.3,49.0,0.44175141242937843,0.022051314529662473,0.20082476397651286,0.26366666666666666,0.009904274063793492,0.1565310151607539,25,8.25231214361602,0.03565895705097481,0.13753853572693367
0.01,0.0,0.9,0.3,50.0,0.3488135593220339,0.018851249618977748,0.15873674284641442,0.49074074074074076,0.03649734668658318,0.2356685025053053,28,8.542068106932701,0.04158477816812525,0.14236780178221173
0.01,0.0,0.9,0.3,51.0,0.2977966101694915,0.01130692525105009,0.13516271619786097,0.2196078431372549,0.005937263401670716,0.11704737270576353,34,23.15027183110373,1.8558686563204698,0.3858378638517287
0.01,0.0,0.9,0.3,52.0,0.24163841807909608,0.00931927498312476,0.10118536211303342,0.17843137254901958,0.004687521255676882,0.09932104483096886,34,22.627379200624418,1.8056666986752965,0.3771229866770736
0.01,0.0,0.9,0.3,53.0,0.36502824858757055,0.017121754598627376,0.1527300211608561,0.38965517241379316,0.023803118614127525,0.19082925494959693,29,8.845260440139626,0.05444485296784706,0.14742100733566046
0.01,0.0,0.9,0.3,54.0,0.26734463276836157,0.011088999105867107,0.12499790672066403,0.25172413793103443,0.010742598567620118,0.13905849850092278,29,8.540754346191585,0.053112062856949964,0.14234590576985975
0.01,0.0,0.9,0.3,55.0,0.5271751412429379,0.03243053993800357,0.23294049325878782,0.30766129032258055,0.011037207249420037,0.15688577905429898,32,8.525001402784557,0.04643053297617626,0.14208335671307595
0.01,0.0,0.9,0.3,56.0,0.3409039548022599,0.012888800488811724,0.1509094128782004,0.2639112903225806,0.010443040701786513,0.13745665066345775,32,8.906151586371571,0.04497776043337222,0.14843585977285947
0.01,0.0,0.9,0.3,57.0,0.35039548022598865,0.020268020493298084,0.1555854200538398,0.32507122507122505,0.020706668111623507,0.17344992794884267,27,9.021381298127713,0.058539298301771445,0.1503563549687952
0.01,0.0,0.9,0.3,58.0,0.36463276836158187,0.019499961951931884,0.1717029354781943,0.38669354838709674,0.01944226811275953,0.19007008172817647,32,8.493207881120508,0.04547457719629944,0.14155346468534177
0.01,0.0,0.9,0.3,59.0,0.3555367231638418,0.013055223165341207,0.15666451415948385,0.3102272727272727,0.012364121173766224,0.14791356969542702,33,8.794887283772756,0.0499314152235657,0.14658145472954598
0.01,0.0,0.9,0.3,60.0,0.28474576271186436,0.009156392612678362,0.12711795106941462,0.24924242424242424,0.007009206317484072,0.12245858629546956,33,8.893473022572241,0.054819080102066334,0.14822455037620405
0.01,0.0,0.9,0.3,61.0,0.22344632768361583,0.008713440115364852,0.09855409056679344,0.22282282282282279,0.010108639185912803,0.11709080843072242,37,8.946229064297496,0.056572566131506415,0.14910381773829157
0.01,0.0,0.9,0.3,62.0,0.24677966101694912,0.01101679282321968,0.11140975773686802,0.18346774193548385,0.007120330363978712,0.10125861492474307,32,9.020410743008526,0.06472953060491052,0.1503401790501421
0.01,0.0,0.9,0.3,63.0,0.30807909604519773,0.014816306974198251,0.1390548290011074,0.37557932263814614,0.024087653413963378,0.19107280437279514,34,8.716223731052802,0.05994365753613662,0.1452703955175467
0.01,0.0,0.9,0.3,64.0,0.3215254237288136,0.014264262722692907,0.13985354785329063,0.2529411764705882,0.01303068388529711,0.13257238893027976,35,8.863655956900379,0.055144669736349454,0.14772759928167295
0.01,0.0,0.9,0.3,65.0,0.35514124293785304,0.013790455946830949,0.15762586110775564,0.3748387096774194,0.014388197290016726,0.1777368735981847,31,8.555621446597955,0.04885336887426293,0.1425936907766326
0.01,0.0,0.9,0.3,66.0,0.2167231638418079,0.008066421227198833,0.09937961207170376,0.19310344827586207,0.0077860405904588564,0.1020183514237667,30,8.449582604365489,0.05740725201969955,0.14082637673942477
0.01,0.0,0.9,0.3,67.0,0.27367231638418077,0.008093295447512742,0.11339905551523011,0.3131182795698924,0.00965988993133437,0.1582497697548941,31,22.893820812562723,1.763600843472409,0.38156368020937875
0.01,0.0,0.9,0.3,68.0,0.2902824858757062,0.012077144600208749,0.12946698926176906,0.2188888888888889,0.006230675579814808,0.11633141651171511,36,8.740777874618667,0.05541230054654436,0.14567963124364444
0.01,0.0,0.9,0.3,69.0,0.3567231638418079,0.016007038983736812,0.14555323584633834,0.3853763440860214,0.015370252125413724,0.18037327309307102,31,23.063819304810348,1.819542701932871,0.38439698841350567
0.01,0.0,0.9,0.3,70.0,0.3590960451977401,0.013581242618387262,0.1656964702761944,0.4055172413793103,0.017715430265050895,0.21346808548924506,30,8.635571941664532,0.051289228928929516,0.14392619902774215
0.01,0.0,0.9,0.3,71.0,0.3246892655367231,0.013082254956803542,0.1407426346561998,0.24688172043010748,0.010508324944927544,0.1254955588781529,31,22.312352551608278,1.7698805500929133,0.3718725425268046
0.01,0.0,0.9,0.3,72.0,0.2503389830508474,0.009456075892369352,0.11395636133452092,0.3301136363636364,0.012375855553570398,0.16030463298062286,33,23.34977932174016,1.835630562299459,0.38916298869566934
0.01,0.0,0.9,0.3,73.0,0.3638418079096045,0.012795541284443842,0.16685423730607118,0.22210338680926917,0.004882260997849943,0.12243909164669595,34,8.553868837555362,0.04966969649765985,0.14256448062592272
0.01,0.0,0.9,0.3,74.0,0.3227118644067797,0.015336611304684214,0.14350217191061065,0.2810344827586207,0.01510256134413043,0.15038954242467104,29,8.824990073945647,0.05974137129839878,0.14708316789909417
0.01,0.0,0.9,0.3,75.0,0.2602259887005649,0.006989272417169034,0.1098685856649633,0.3142045454545454,0.010815882228996095,0.14516964113341685,33,22.660976728248958,1.7580048044117909,0.3776829454708159
0.01,0.0,0.9,0.3,76.0,0.2519209039548022,0.008909065972888736,0.10651546389498541,0.19753787878787876,0.006810384825503466,0.10239428413027642,33,36.539735178086644,2.497677296565425,0.6089955863014441
0.01,0.0,0.9,0.3,77.0,0.2246327683615819,0.006521719077383505,0.10247236554721269,0.25953654188948305,0.009962872196284616,0.13274700881282808,34,8.722719605407754,0.05559170375297813,0.14537866009012926
0.01,0.0,0.9,0.3,78.0,0.24954802259887002,0.0087352786888864,0.11315875401483244,0.28470588235294114,0.011123781909945278,0.1482088147184193,35,8.940470205309087,0.058204218687390744,0.14900783675515145
0.01,0.0,0.9,0.3,79.0,0.2768361581920904,0.013443160484565333,0.12698750584161236,0.22388663967611336,0.010636827281492714,0.11649353491909684,39,8.616103258628316,0.05804004960293705,0.14360172097713858
0.01,0.0,0.9,0.3,80.0,0.2357062146892655,0.008866266036507777,0.11016526326789018,0.27852852852852855,0.012479146085492238,0.1439794335926715,37,9.037753841903736,0.06859771337345746,0.15062923069839568
0.01,0.0,0.9,0.3,81.0,0.17954802259887007,0.004016845848648339,0.08054106438842537,0.16481481481481478,0.003662365179234097,0.09245496812693516,28,9.014460504223411,0.06946652140951749,0.1502410084037236
0.01,0.0,0.9,0.3,82.0,0.18271186440677964,0.004452192006945519,0.08607444150287423,0.16117647058823525,0.0038254925098293595,0.08892455055757487,35,8.939044674329171,0.06187465970948227,0.14898407790548612
0.01,0.0,0.9,0.3,83.0,0.3966666666666666,0.018798540525880376,0.17198658822407042,0.29034090909090904,0.012050550933141722,0.15108482590244662,33,8.8843426594948,0.06158289542046497,0.14807237765824668
0.01,0.0,0.9,0.3,84.0,0.32389830508474576,0.015141037429367676,0.14247992638167958,0.28573975044563277,0.014755619716892767,0.14992413722953374,34,8.853019323299728,0.05784471567073065,0.1475503220549955
0.01,0.0,0.9,0.3,85.0,0.2353107344632768,0.004640478313073009,0.10119909615296754,0.204367816091954,0.004059239307169149,0.11316948452371409,30,8.972315863786758,0.06098992116357373,0.1495385977297793
0.01,0.0,0.9,0.3,86.0,0.3021468926553672,0.014571315101775376,0.13648403764624634,0.29655172413793107,0.013701453221067573,0.12959038215418633,29,8.545546764445307,0.05911345936894245,0.14242577940742185
0.01,0.0,0.9,0.3,87.0,0.2709039548022598,0.01014836914529426,0.12451463887113656,0.3796370967741935,0.019420198452222884,0.20120847793271907,32,8.735874622082106,0.0408389507699505,0.14559791036803507
0.01,0.0,0.9,0.3,88.0,0.19378531073446328,0.006076392208936401,0.09196416356810483,0.21344696969696966,0.007967360258495676,0.11332549154178201,33,8.421039286459878,0.056781130958506766,0.1403506547743313
0.01,0.0,0.9,0.3,89.0,0.24519774011299436,0.0068994869454986575,0.10484048622449428,0.1987096774193548,0.005552644245392349,0.10190779634743281,31,51.12741543589519,3.115932905001419,0.8521235905982529
0.01,0.0,0.9,0.3,90.0,0.19615819209039548,0.005962689480773082,0.08986493529720092,0.204367816091954,0.007403529266773401,0.11178541732717234,30,8.80577626805519,0.060723804690167006,0.14676293780091987
0.01,0.0,0.9,0.3,91.0,0.2618079096045198,0.00925089185236377,0.11242289043271304,0.37807486631016035,0.014863340197266314,0.1826818476697704,34,8.9172897337443,0.06268686556311281,0.14862149556240495
0.01,0.0,0.9,0.3,92.0,0.3029378531073446,0.01181290153299927,0.14119985533192425,0.2444444444444444,0.009975685953401094,0.14057827191861277,28,8.582638764759707,0.05080340364282094,0.1430439794126618
0.01,0.0,0.9,0.3,93.0,0.3068926553672316,0.01687948950697803,0.1323936245789456,0.23666666666666666,0.012885763697005061,0.11787613107896472,36,8.718181486392096,0.05525699111149727,0.14530302477320156
0.01,0.0,0.9,0.3,94.0,0.2527118644067796,0.01100583007459929,0.1164843117756468,0.17632575757575755,0.004313306866112103,0.09684363868463114,33,8.580175360352326,0.0550278040373989,0.1430029226725388
0.01,0.0,0.9,0.3,95.0,0.42988700564971744,0.020446272418125248,0.18775227426024418,0.4142602495543672,0.02260758713422209,0.1860566452693925,34,8.79315303693166,0.05459558696604531,0.14655255061552766
0.01,0.0,0.9,0.3,96.0,0.3064971751412429,0.01375884604862837,0.14067492847879612,0.2880459770114942,0.012104089019502258,0.14395441176412513,30,8.59502183130158,0.05135399967671265,0.14325036385502632
0.01,0.0,0.9,0.3,97.0,0.24480225988700563,0.010022997808246474,0.11312258414586127,0.19111111111111112,0.006444436911097078,0.10547682462979016,36,8.478795684856324,0.055141841504804466,0.1413132614142721
0.01,0.0,0.9,0.3,98.0,0.2396610169491525,0.008266030179521428,0.10738487813608105,0.38338461538461527,0.018700026744495904,0.19092941815225067,26,8.614340879512568,0.05272329466656399,0.14357234799187613
0.01,0.0,0.9,0.3,99.0,0.2843502824858757,0.01370602048941349,0.12720732139254504,0.30766129032258066,0.0187027665145098,0.16201423702592552,32,8.752643107618423,0.054212955538765484,0.14587738512697374
0.01,0.0,0.9,0.4,0.0,0.2661016949152542,0.018597508625429127,0.1841613163162886,0.3387096774193548,0.026664029016631178,0.27057471524120874,32,10.442199882158068,0.05638833302051078,0.17403666470263449
0.01,0.0,0.9,0.4,1.0,0.2922033898305084,0.021530684118785674,0.2049714692685005,0.23295454545454544,0.012979816905762935,0.18651198597208374,33,10.45303825557412,0.07679429356797193,0.1742173042595687
0.01,0.0,0.9,0.4,2.0,0.20101694915254234,0.00851828511456472,0.1380026592922364,0.2963709677419355,0.016608155594012325,0.2097737326840617,32,10.057725518467533,0.05837169993503429,0.1676287586411256
0.01,0.0,0.9,0.4,3.0,0.18610169491525422,0.007157432573289527,0.1235907276057444,0.16209677419354837,0.006113879220897766,0.13897784557130133,32,10.869914287299856,0.10046166773655012,0.1811652381216643
0.01,0.0,0.9,0.4,4.0,0.20847457627118643,0.011000970451353094,0.15072533399729549,0.24048582995951415,0.014773793983107245,0.19231616301404053,39,9.994908823705426,0.07420550696484952,0.16658181372842373
0.01,0.0,0.9,0.4,5.0,0.12338983050847456,0.004872565340156727,0.08775288231654489,0.10113636363636364,0.0034553487933941637,0.09447105661149383,33,10.35980261389334,0.07645822905937014,0.1726633768982223
0.01,0.0,0.9,0.4,6.0,0.22033898305084745,0.012952864532752508,0.14836901689918158,0.22379032258064516,0.012662236507688447,0.1878049439186678,32,10.458942570148439,0.060758267253226764,0.174315709502474
0.01,0.0,0.9,0.4,7.0,0.1647457627118644,0.007394619670239777,0.11670920977062518,0.17655172413793105,0.008617929264945909,0.15546578014077564,30,10.173398372823149,0.07380496587649543,0.16955663954705252
0.01,0.0,0.9,0.4,8.0,0.2613559322033898,0.019840744261331967,0.1753949220663303,0.19206349206349205,0.014840124389771225,0.15156250589804304,28,10.175142407736642,0.0686737985851842,0.16958570679561066
0.01,0.0,0.9,0.4,9.0,0.3111864406779661,0.01966552298926265,0.21448713290103255,0.4,0.027471616756101377,0.32050831084628956,30,10.002388761748826,0.04829595406010768,0.16670647936248045
0.01,0.0,0.9,0.4,10.0,0.3138983050847457,0.02394739158776572,0.21628297871605145,0.3943181818181818,0.04015870101164392,0.30007817330330844,33,10.114948266401623,0.06446811607844674,0.16858247110669372
